Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
3169,1155,1247,3,788,788,0,0,35,28,7109,1,1099,1,12,1668,143.7,3,0.0,68.976
3169,1155,1247,3,788,788,0,0,35,28,7109,1,1281,1,12,1813,6.48,1,0.0,3.1104
3075,1184,1278,3,290,286,0,0,329,30,10024,1,1528,2,0,1058,7.88,4,0.0,2.5216
2524,647,695,0,608,582,0,0,10,19,1810,1,1414,1,14,1262,11.21,1,0.0,3.363
2524,647,695,0,608,582,0,0,10,19,1810,1,93,0,5,1450,354.9,5,0.0,88.725
2524,647,695,0,608,582,0,0,10,19,1810,1,1128,1,12,1716,17.94,3,0.0,8.7906
2524,647,695,0,608,582,0,0,10,19,1810,1,831,1,3,678,51.8,4,0.0,23.31
4032,1024,1105,2,184,125,2,0,330,6,19711,1,725,1,3,713,299.52,9,0.0,149.76
1722,751,808,3,429,422,0,0,16,44,22204,2,606,1,2,253,7.7,2,0.0,3.157
625,300,318,3,741,730,1,0,116,0,35601,2,1090,1,12,1774,23.92,4,0.0,11.7208
625,300,318,3,741,730,1,0,116,0,35601,2,1554,2,0,599,498.0,5,0.0,184.26
3507,997,1075,3,790,789,1,0,196,3,92345,3,110,0,5,772,436.704,6,0.2,-38.2116
714,260,274,3,130,146,0,0,77,44,23320,2,1164,1,12,1705,32.4,5,0.0,15.552
3623,1049,1131,0,792,792,0,0,266,3,90036,3,465,1,1,946,61.44,3,0.0,16.5888
2204,881,948,3,377,356,0,0,209,0,35810,2,1335,1,14,1505,73.36,7,0.0,19.8072
4319,56,57,3,303,294,0,0,228,40,37918,2,1007,1,10,214,59.2,5,0.2,22.2
4319,56,57,3,303,294,0,0,228,40,37918,2,183,0,9,493,32.952,3,0.2,6.5904
4319,56,57,3,303,294,0,0,228,40,37918,2,54,0,5,755,218.376,3,0.2,-10.9188
4383,390,414,3,410,346,1,0,247,19,1841,1,242,0,9,548,31.4,5,0.0,13.188
4383,390,414,3,410,346,1,0,247,19,1841,1,223,0,9,490,9.48,1,0.0,3.792
4383,390,414,3,410,346,1,0,247,19,1841,1,1717,2,13,1845,209.5,10,0.0,58.66
4383,390,414,3,410,346,1,0,247,19,1841,1,171,0,9,578,24.3,5,0.0,10.449
4383,390,414,3,410,346,1,0,247,19,1841,1,1181,1,12,1613,6.48,1,0.0,3.1104
3443,1015,1095,3,96,89,1,0,374,36,19134,1,294,0,9,415,32.448,2,0.2,7.3008
3443,1015,1095,3,96,89,1,0,374,36,19134,1,784,1,3,1639,26.388,4,0.7,-17.592
3443,1015,1095,3,96,89,1,0,374,36,19134,1,358,0,16,317,373.47,5,0.4,-112.041
3443,1015,1095,3,96,89,1,0,374,36,19134,1,727,1,3,1630,64.2,5,0.7,-44.94
3443,1015,1095,3,96,89,1,0,374,36,19134,1,921,1,8,121,8.0,2,0.2,2.8
2688,797,858,3,788,788,0,0,20,9,30605,2,151,0,9,514,186.54,3,0.0,41.0388
140,74,78,3,526,535,0,0,175,24,59405,3,1319,1,14,588,87.08,7,0.0,24.3824
140,74,78,3,526,535,0,0,175,24,59405,3,1701,2,13,45,105.584,2,0.2,9.2386
140,74,78,3,526,535,0,0,175,24,59405,3,1558,2,0,1077,217.44,6,0.0,91.3248
3748,916,983,2,768,774,0,0,137,41,79907,0,538,1,2,1125,31.744,2,0.2,3.968
3748,916,983,2,768,774,0,0,137,41,79907,0,376,1,1,865,5.432,2,0.8,-13.58
3748,916,983,2,768,774,0,0,137,41,79907,0,350,0,16,320,913.43,5,0.3,-169.637
3748,916,983,2,768,774,0,0,137,41,79907,0,1377,1,14,535,372.144,3,0.2,27.9108
3558,1010,1090,3,385,347,0,0,227,8,34741,2,1781,2,13,1394,751.984,2,0.2,84.5982
3939,937,1009,0,729,667,2,0,452,45,98105,3,1761,2,13,1092,604.768,4,0.2,60.4768
128,196,209,2,470,467,1,0,448,3,95051,3,1450,1,15,86,27.36,4,0.0,7.3872
128,196,209,2,470,467,1,0,448,3,95051,3,1026,1,12,1081,20.56,2,0.0,9.6632
128,196,209,2,470,467,1,0,448,3,95051,3,816,1,3,257,83.92,5,0.2,31.47
1993,731,787,3,720,689,0,0,266,3,90049,3,355,0,16,368,902.712,3,0.2,33.8517
2702,845,909,3,506,524,2,0,159,3,93727,3,36,0,4,1385,120.666,2,0.15,21.294
751,300,314,0,555,559,0,0,154,41,76106,0,704,1,3,711,4.984,1,0.8,-8.4728
1915,880,949,3,676,710,2,0,452,45,98105,3,260,0,9,884,82.26,3,0.0,33.7266
2519,866,931,0,651,650,0,0,438,3,94110,3,1300,1,14,69,29.74,1,0.0,4.461
1578,308,324,3,384,343,2,0,438,3,94110,3,470,1,1,52,87.36,6,0.0,23.5872
1578,308,324,3,384,343,2,0,438,3,94110,3,689,1,3,638,56.16,6,0.2,17.55
3922,976,1056,3,613,600,1,0,384,8,33068,2,400,1,1,34,64.384,1,0.2,8.048
1622,547,596,3,501,548,1,0,207,41,77095,0,1366,1,14,416,64.784,1,0.2,-14.5764
1622,547,596,3,501,548,1,0,207,41,77095,0,1214,1,12,1746,15.552,3,0.2,5.6376
1622,547,596,3,501,548,1,0,207,41,77095,0,878,1,7,345,223.888,7,0.2,69.965
51,198,211,2,130,146,0,0,80,11,60653,0,1114,1,12,144,10.896,3,0.2,3.405
2239,654,702,2,14,43,0,0,438,3,94109,3,1819,2,13,1843,84.784,2,0.2,-20.1362
2685,623,675,3,510,494,1,0,207,41,77036,0,68,0,5,799,241.5,4,0.3,0.0
2390,882,946,0,141,184,2,0,454,5,6484,1,1561,2,0,1085,59.97,3,0.0,14.9925
2390,882,946,0,141,184,2,0,454,5,6484,1,1258,1,12,1748,13.36,2,0.0,6.4128
3555,1125,1214,3,183,185,1,0,342,3,94601,3,709,1,3,1308,11.808,3,0.2,4.1328
1455,414,444,3,740,772,0,0,274,5,6040,1,1348,1,14,71,16.24,1,0.0,2.436
1455,414,444,3,740,772,0,0,274,5,6040,1,1336,1,14,1261,77.55,5,0.0,21.714
477,248,259,3,204,218,1,0,350,28,7050,1,468,1,1,662,76.12,2,0.0,22.0748
1743,911,978,0,634,652,2,0,2,33,44312,1,908,1,8,1197,17.184,6,0.2,6.2292
3867,1211,1303,0,175,148,1,0,266,3,90032,3,1133,1,12,108,11.76,2,0.0,5.7624
3021,1229,1327,3,343,401,2,0,110,5,6810,1,183,0,9,493,27.46,2,0.0,9.8856
2354,887,954,2,264,275,0,0,156,19,2038,1,1686,2,13,939,137.94,3,0.0,35.8644
2354,887,954,2,264,275,0,0,156,19,2038,1,209,0,9,620,111.15,5,0.0,48.906
2354,887,954,2,264,275,0,0,156,19,2038,1,439,1,1,859,901.95,3,0.0,297.6435
2354,887,954,2,264,275,0,0,156,19,2038,1,325,0,16,428,366.009,3,0.3,-47.0583
615,142,141,1,71,107,0,0,521,31,28403,2,1085,1,12,1698,310.688,7,0.2,108.7408
4244,193,202,0,535,501,2,0,207,41,77095,0,805,1,3,718,7.68,5,0.8,-11.52
3196,1179,1274,2,711,693,2,0,464,33,45503,1,78,0,5,1213,155.372,2,0.3,-35.5136
1246,375,399,3,749,738,0,0,168,1,85301,3,1299,1,14,1109,10.744,1,0.2,0.8058
936,568,617,2,72,108,0,0,329,30,10009,1,721,1,3,233,232.4,5,0.2,78.435
936,568,617,2,72,108,0,0,329,30,10009,1,106,0,5,737,164.646,3,0.1,12.8058
936,568,617,2,72,108,0,0,329,30,10009,1,1253,1,12,1661,22.68,2,0.0,11.1132
2536,616,668,3,702,728,1,0,266,3,90036,3,1162,1,12,1665,105.52,4,0.0,48.5392
3601,1072,1158,3,319,318,1,0,330,6,19711,1,251,0,9,18,83.92,4,0.0,5.8744
3601,1072,1158,3,319,318,1,0,330,6,19711,1,1532,2,0,1053,141.9,5,0.0,58.179
3601,1072,1158,3,319,318,1,0,330,6,19711,1,173,0,9,1562,39.98,2,0.0,9.1954
3601,1072,1158,3,319,318,1,0,330,6,19711,1,516,1,2,1132,28.91,7,0.0,8.673
3601,1072,1158,3,319,318,1,0,330,6,19711,1,607,1,2,887,174.95,5,0.0,45.487
1249,574,625,3,379,374,2,0,435,3,92404,3,813,1,3,705,110.528,4,0.2,38.6848
2181,871,933,1,579,579,1,0,60,31,27217,2,332,0,16,854,630.024,4,0.4,-199.5076
2629,701,753,2,749,738,0,0,430,44,24153,2,585,1,2,28,27.86,7,0.0,9.1938
3447,966,1043,3,495,488,0,0,109,41,75217,0,340,0,16,327,933.408,4,0.3,-173.3472
2429,902,969,3,28,4,1,0,16,41,76017,0,1145,1,12,1810,51.84,10,0.2,18.144
2429,902,969,3,28,4,1,0,16,41,76017,0,1544,2,0,1605,165.6,3,0.2,-6.21
2958,990,1071,3,521,515,2,0,281,13,52302,0,1048,1,12,537,106.32,3,0.0,49.9704
3160,1021,1098,0,449,451,2,0,452,45,98105,3,818,1,3,719,147.92,5,0.2,46.225
3160,1021,1098,0,449,451,2,0,452,45,98105,3,1306,1,14,824,104.28,3,0.0,26.07
3160,1021,1098,0,449,451,2,0,452,45,98105,3,364,0,16,1349,286.85,1,0.0,63.107
3160,1021,1098,0,449,451,2,0,452,45,98105,3,1309,1,14,1355,66.96,4,0.0,2.6784
3160,1021,1098,0,449,451,2,0,452,45,98105,3,1576,2,0,1327,199.98,2,0.0,87.9912
3803,1160,1252,3,571,576,0,0,240,28,8701,1,1520,2,0,915,45.0,3,0.0,4.95
3803,1160,1252,3,571,576,0,0,240,28,8701,1,908,1,8,1197,17.9,5,0.0,8.771
3803,1160,1252,3,571,576,0,0,240,28,8701,1,287,0,9,491,40.48,2,0.0,17.4064
3803,1160,1252,3,571,576,0,0,240,28,8701,1,29,0,4,734,2154.9,5,0.0,129.294
2280,799,858,0,247,248,1,0,83,33,45231,1,805,1,3,718,18.432,8,0.7,-12.288
1167,512,559,3,653,624,0,0,481,4,80229,3,1450,1,15,86,10.944,2,0.2,0.9576
4135,1200,1292,0,199,188,0,0,418,20,48066,0,1434,1,15,1496,4.36,2,0.0,0.1744
4868,1189,1283,3,208,232,1,0,476,1,85281,3,1578,2,0,1403,62.352,6,0.2,-10.9116
1983,904,969,2,152,169,0,0,397,36,19601,1,312,0,9,544,303.92,5,0.2,-30.392
4225,64,67,3,554,554,0,0,14,21,55124,0,1345,1,14,1475,129.3,2,0.0,6.465
3907,1185,1280,3,440,428,1,0,28,18,21215,1,260,0,9,884,274.2,10,0.0,112.422
4257,203,215,2,671,682,1,0,103,41,78415,0,900,1,8,1346,6.048,4,0.2,-1.3608
4257,203,215,2,671,682,1,0,103,41,78415,0,1273,1,12,1685,6.848,2,0.2,2.14
4257,203,215,2,671,682,1,0,103,41,78415,0,157,0,9,1488,9.96,5,0.6,-6.723
4257,203,215,2,671,682,1,0,103,41,78415,0,708,1,3,1573,8.552,2,0.8,-13.6832
1480,503,548,3,41,46,0,0,245,26,89115,3,803,1,3,1635,45.584,11,0.2,16.5242
979,573,624,3,619,661,0,0,86,33,44105,1,1533,2,0,1055,25.488,2,0.2,4.4604
114,115,117,3,524,482,0,0,452,45,98105,3,793,1,3,781,136.96,4,0.2,51.36
3083,970,1046,2,94,97,1,0,80,11,60623,0,1687,2,13,1432,49.616,2,0.2,4.9616
2602,893,960,2,343,401,2,0,94,33,43229,1,1178,1,12,142,10.584,3,0.2,3.4398
3723,1018,1097,3,197,239,0,0,489,1,85705,3,1162,1,12,1665,84.416,4,0.2,27.4352
4669,644,693,3,343,401,2,0,374,36,19120,1,1846,2,13,1645,431.94,2,0.4,-71.99
4669,644,693,3,343,401,2,0,374,36,19120,1,760,1,3,268,2.043,1,0.7,-1.4982
4669,644,693,3,343,401,2,0,374,36,19120,1,1773,2,13,777,68.238,3,0.4,-12.5103
3315,1170,1260,0,28,4,1,0,107,37,2920,1,323,0,16,942,240.744,4,0.3,-13.7568
3315,1170,1260,0,28,4,1,0,107,37,2920,1,316,0,9,551,35.0,4,0.0,14.7
3315,1170,1260,0,28,4,1,0,107,37,2920,1,148,0,9,510,210.68,2,0.0,50.5632
3315,1170,1260,0,28,4,1,0,107,37,2920,1,374,0,16,1200,637.896,3,0.3,-127.5792
3315,1170,1260,0,28,4,1,0,107,37,2920,1,1228,1,12,1647,43.44,8,0.0,21.2856
3315,1170,1260,0,28,4,1,0,107,37,2920,1,438,1,1,867,2.22,1,0.0,0.666
389,87,88,0,35,56,0,0,438,3,94122,3,1724,2,13,1388,1679.96,5,0.2,125.997
2089,684,735,3,750,739,1,0,207,41,77070,0,97,0,5,754,344.372,4,0.3,-93.4724
2089,684,735,3,750,739,1,0,207,41,77070,0,1353,1,14,1548,1554.936,3,0.2,77.7468
2089,684,735,3,750,739,1,0,207,41,77070,0,308,0,9,883,127.88,5,0.6,-67.137
2537,713,770,3,354,372,1,0,266,3,90049,3,1746,2,13,1167,222.384,2,0.2,22.2384
4810,1037,1119,2,751,747,1,0,80,11,60653,0,65,0,5,768,106.869,3,0.3,-29.0073
4810,1037,1119,2,751,747,1,0,80,11,60653,0,820,1,3,1511,3.564,3,0.8,-6.237
319,185,197,3,355,379,0,0,207,41,77070,0,727,1,3,1630,25.68,3,0.8,-39.804
319,185,197,3,355,379,0,0,207,41,77070,0,731,1,3,1485,12.384,3,0.8,-19.8144
552,189,202,3,59,48,0,0,51,5,6010,1,738,1,3,1640,25.3,5,0.0,11.891
552,189,202,3,59,48,0,0,51,5,6010,1,1304,1,14,635,95.94,3,0.0,9.594
1692,487,529,2,369,386,0,0,201,20,49423,0,970,1,10,1454,7.5,2,0.0,3.6
11,62,63,3,234,194,2,0,3,29,87105,3,1804,2,13,46,302.376,3,0.2,22.6782
1384,398,425,3,8,10,0,0,267,4,80027,3,1539,2,0,313,46.688,4,0.2,-2.918
1019,371,395,3,493,538,0,0,329,30,10024,1,1344,1,14,1256,17.94,3,0.0,3.0498
818,371,395,3,335,337,0,0,340,5,6360,1,380,1,1,860,370.14,3,0.0,144.3546
2771,820,882,3,283,283,1,0,438,3,94122,3,732,1,3,247,8.928,2,0.2,3.1248
4704,867,935,3,56,18,1,0,333,12,46060,0,338,0,16,285,2678.94,6,0.0,241.1046
4865,1005,1085,3,601,583,2,0,85,40,37042,2,15,0,4,1183,387.136,4,0.2,-14.5176
4865,1005,1085,3,601,583,2,0,85,40,37042,2,1532,2,0,1053,45.408,2,0.2,11.9196
4865,1005,1085,3,601,583,2,0,85,40,37042,2,142,0,9,1539,77.952,3,0.2,-11.6928
4865,1005,1085,3,601,583,2,0,85,40,37042,2,943,1,10,204,3.0,1,0.2,1.05
1696,528,574,2,305,298,0,0,202,8,33021,2,1319,1,14,588,9.952,1,0.2,0.9952
4181,993,1072,3,557,573,1,0,528,36,17403,1,824,1,3,1577,37.896,4,0.7,-29.0536
4181,993,1072,3,557,573,1,0,528,36,17403,1,1083,1,12,1676,65.584,2,0.2,23.7742
3502,1173,1268,3,773,733,2,0,293,1,85204,3,1245,1,12,1664,44.784,1,0.2,16.2342
1407,535,578,1,80,67,1,0,329,30,10024,1,1675,2,11,1501,1035.8,4,0.0,269.308
3969,1224,1321,3,772,761,2,0,438,3,94110,3,555,1,2,1143,5.76,2,0.0,1.6704
4565,650,699,3,724,681,0,0,266,3,90036,3,1244,1,12,794,19.98,2,0.0,8.991
125,159,167,3,591,586,0,0,348,25,68104,0,1832,2,13,782,35.98,2,0.0,10.0744
2293,715,769,3,232,224,2,0,374,36,19120,1,530,1,2,278,16.656,3,0.2,3.3312
4809,945,1020,3,208,232,1,0,329,30,10024,1,961,1,10,179,20.7,2,0.0,9.936
2108,821,883,3,274,250,0,0,173,20,49505,0,840,1,3,697,83.7,5,0.0,41.013
3643,1144,1230,1,584,608,0,0,452,45,98115,3,235,0,9,11,199.8,10,0.0,71.928
3301,981,1060,3,69,103,2,0,159,3,93727,3,1070,1,12,1773,45.68,2,0.0,21.0128
3301,981,1060,3,69,103,2,0,159,3,93727,3,1085,1,12,1698,110.96,2,0.0,53.2608
3301,981,1060,3,69,103,2,0,159,3,93727,3,1077,1,12,1592,11.94,3,0.0,5.97
2614,617,665,2,683,672,0,0,16,44,22204,2,1631,2,11,787,8749.95,5,0.0,2799.984
2614,617,665,2,683,672,0,0,16,44,22204,2,741,1,3,1309,36.4,8,0.0,18.2
2614,617,665,2,683,672,0,0,16,44,22204,2,193,0,9,103,18.69,7,0.0,7.1022
2946,1071,1157,3,59,48,0,0,266,3,90049,3,914,1,8,370,5.94,3,0.0,0.1188
911,529,576,3,137,177,0,0,270,41,79424,0,1019,1,12,1524,60.736,8,0.2,20.4984
911,529,576,3,137,177,0,0,270,41,79424,0,1607,2,6,399,479.976,3,0.2,161.9919
911,529,576,3,137,177,0,0,270,41,79424,0,672,1,3,899,6.08,1,0.8,-10.336
2360,888,956,3,54,14,1,0,263,4,80501,3,1544,2,0,1605,165.6,3,0.2,-6.21
795,46,41,2,7,9,0,0,527,30,10701,1,488,1,2,1154,59.52,3,0.0,15.4752
795,46,41,2,7,9,0,0,527,30,10701,1,1514,2,0,1014,479.97,3,0.0,177.5889
795,46,41,2,7,9,0,0,527,30,10701,1,1422,1,15,89,18.62,2,0.0,5.3998
795,46,41,2,7,9,0,0,527,30,10701,1,700,1,3,721,49.632,6,0.2,16.7508
795,46,41,2,7,9,0,0,527,30,10701,1,1136,1,12,1674,97.82,2,0.0,45.9754
832,340,359,2,205,203,1,0,266,3,90045,3,1692,2,13,1483,15.984,2,0.2,1.1988
832,340,359,2,205,203,1,0,266,3,90045,3,105,0,5,747,184.752,3,0.2,-20.7846
746,36,31,3,712,714,2,0,266,3,90049,3,1215,1,12,1799,12.96,2,0.0,6.2208
1837,695,747,3,574,568,0,0,8,41,79109,0,102,0,5,1205,366.744,4,0.3,-110.0232
2172,646,695,3,694,673,2,0,109,41,75217,0,709,1,3,1308,8.856,9,0.8,-14.1696
2172,646,695,3,694,673,2,0,109,41,75217,0,1588,2,0,1599,27.96,5,0.2,8.388
2172,646,695,3,694,673,2,0,109,41,75217,0,859,1,7,1582,146.352,3,0.2,49.3938
1276,574,622,0,124,183,0,0,123,20,48205,0,1592,2,0,1052,175.23,11,0.0,61.3305
1276,574,622,0,124,183,0,0,123,20,48205,0,1818,2,13,342,125.99,1,0.0,31.4975
1276,574,622,0,124,183,0,0,123,20,48205,0,842,1,3,893,23.0,2,0.0,10.35
1752,906,974,3,451,457,0,0,329,30,10035,1,814,1,3,698,25.584,2,0.2,8.9544
2381,617,669,3,576,574,1,0,207,41,77041,0,263,0,9,515,73.784,2,0.6,-77.4732
3625,1044,1126,3,576,574,1,0,353,8,32839,2,1188,1,12,1824,20.736,4,0.2,7.2576
1089,477,521,3,322,329,1,0,151,15,41042,2,588,1,2,1319,17.52,3,0.0,8.2344
1089,477,521,3,322,329,1,0,151,15,41042,2,542,1,2,1304,35.76,12,0.0,10.0128
2208,674,723,3,685,678,0,0,329,30,10009,1,562,1,2,1129,3.64,2,0.0,0.9828
3797,1043,1124,2,270,269,0,0,160,41,75034,0,225,0,9,1176,30.336,6,0.6,-17.4432
3156,1211,1307,3,228,241,0,0,367,28,7501,1,227,0,9,1559,12.99,1,0.0,1.5588
3156,1211,1307,3,228,241,0,0,367,28,7501,1,111,0,5,771,182.22,3,0.0,45.555
3156,1211,1307,3,228,241,0,0,367,28,7501,1,131,0,5,762,302.94,3,0.0,18.1764
2345,603,651,3,532,496,2,0,94,33,43229,1,218,0,9,1587,54.992,14,0.2,8.9362
4689,668,719,3,549,551,1,0,299,47,53209,0,1683,2,13,478,12.99,1,0.0,0.2598
3465,1141,1231,3,197,239,0,0,438,3,94109,3,1249,1,12,109,55.86,7,0.0,27.93
4022,971,1045,1,710,726,0,0,94,33,43229,1,1838,2,13,1224,44.376,2,0.4,-7.396
4022,971,1045,1,710,726,0,0,94,33,43229,1,257,0,9,1179,51.264,6,0.2,7.6896
4022,971,1045,1,710,726,0,0,94,33,43229,1,832,1,3,235,5.193,3,0.7,-3.462
4022,971,1045,1,710,726,0,0,94,33,43229,1,1586,2,0,1005,159.984,2,0.2,43.9956
4022,971,1045,1,710,726,0,0,94,33,43229,1,1312,1,14,665,54.224,2,0.2,3.389
3557,1187,1284,3,497,486,2,0,266,3,90008,3,73,0,5,757,241.424,2,0.2,-36.2136
2575,886,954,3,108,116,0,0,123,20,48227,0,1045,1,12,1325,33.36,4,0.0,16.68
2575,886,954,3,108,116,0,0,123,20,48227,0,1183,1,12,105,13.76,2,0.0,6.3296
2575,886,954,3,108,116,0,0,123,20,48227,0,1337,1,14,1437,496.86,7,0.0,24.843
2575,886,954,3,108,116,0,0,123,20,48227,0,56,0,5,814,389.97,3,0.0,35.0973
1695,313,327,2,442,418,1,0,94,9,31907,2,987,1,10,217,9.82,2,0.0,4.8118
4341,103,106,3,133,163,0,0,438,3,94122,3,1521,2,0,916,56.4,3,0.0,3.384
1564,421,451,3,318,317,2,0,374,36,19143,1,786,1,3,136,18.312,4,0.7,-12.208
1564,421,451,3,318,317,2,0,374,36,19143,1,1057,1,12,1794,25.92,5,0.2,9.072
1564,421,451,3,318,317,2,0,374,36,19143,1,572,1,2,244,8.016,3,0.2,1.002
3753,965,1042,3,415,419,0,0,266,3,90008,3,1602,2,6,803,479.984,2,0.2,59.998
3753,965,1042,3,415,419,0,0,266,3,90008,3,794,1,3,499,30.84,5,0.2,9.6375
1562,585,631,0,332,320,1,0,374,36,19140,1,1330,1,14,1554,33.568,2,0.2,1.6784
1562,585,631,0,332,320,1,0,374,36,19140,1,68,0,5,799,422.625,7,0.3,0.0
453,172,180,3,740,772,0,0,329,30,10035,1,1586,2,0,1005,199.98,2,0.0,83.9916
2001,663,713,3,236,210,1,0,94,9,31907,2,287,0,9,491,20.24,1,0.0,8.7032
2001,663,713,3,236,210,1,0,94,9,31907,2,269,0,9,571,39.92,4,0.0,11.1776
2001,663,713,3,236,210,1,0,94,9,31907,2,671,1,3,61,32.54,2,0.0,15.9446
1453,568,618,3,294,300,1,0,266,3,90049,3,1490,2,0,1073,39.0,3,0.0,17.55
1453,568,618,3,294,300,1,0,266,3,90049,3,953,1,10,195,12.6,4,0.0,6.048
1137,494,534,0,294,300,1,0,24,4,80013,3,138,0,9,509,24.64,4,0.2,4.004
1075,453,491,3,775,780,1,0,207,41,77041,0,976,1,10,185,6.264,3,0.2,2.0358
1075,453,491,3,775,780,1,0,207,41,77041,0,938,1,8,127,14.432,4,0.2,3.4276
491,116,119,3,487,493,1,0,80,11,60623,0,1613,2,6,371,719.976,3,0.2,134.9955
4732,1190,1287,3,125,133,0,0,116,0,35601,2,1481,2,0,153,239.92,8,0.0,23.992
1736,894,959,0,599,594,0,0,464,44,22153,2,342,0,16,907,1056.86,7,0.0,158.529
1031,357,375,1,200,217,0,0,380,8,33317,2,1535,2,0,1004,447.944,7,0.2,89.5888
1031,357,375,1,200,217,0,0,380,8,33317,2,1359,1,14,927,150.408,9,0.2,-33.8418
2207,907,974,2,447,450,1,0,207,41,77041,0,1845,2,13,1657,453.576,3,0.2,39.6879
2207,907,974,2,447,450,1,0,207,41,77041,0,982,1,10,1258,45.36,9,0.2,14.742
2207,907,974,2,447,450,1,0,207,41,77041,0,1837,2,13,437,287.88,3,0.2,35.985
2207,907,974,2,447,450,1,0,207,41,77041,0,1857,2,13,438,131.88,3,0.2,14.8365
2207,907,974,2,447,450,1,0,207,41,77041,0,143,0,9,729,2.328,2,0.6,-0.7566
2062,669,718,2,207,226,1,0,299,47,53209,0,62,0,5,751,1454.9,5,0.0,378.274
4763,1012,1091,3,515,539,2,0,445,8,32771,2,666,1,3,68,4.842,3,0.7,-3.5508
4763,1012,1091,3,515,539,2,0,445,8,32771,2,164,0,9,1535,220.704,6,0.2,-8.2764
2227,873,936,0,85,68,0,0,479,41,75056,0,1764,2,13,154,67.176,3,0.2,6.7176
2227,873,936,0,85,68,0,0,479,41,75056,0,1068,1,12,1527,15.232,4,0.2,5.5216
4611,866,930,0,720,689,0,0,488,33,45373,1,1188,1,12,1824,31.104,6,0.2,10.8864
2677,892,960,3,230,205,1,0,193,30,11550,1,817,1,3,894,968.744,7,0.2,314.8418
2677,892,960,3,230,205,1,0,193,30,11550,1,708,1,3,1573,222.352,13,0.2,77.8232
2677,892,960,3,230,205,1,0,193,30,11550,1,1613,2,6,371,479.984,2,0.2,89.997
2671,670,716,1,712,714,2,0,109,41,75081,0,1238,1,12,1751,10.272,3,0.2,3.21
258,274,286,3,115,111,0,0,207,41,77041,0,1677,2,11,1503,998.85,5,0.4,-199.77
1644,527,570,0,539,516,0,0,329,30,10035,1,1034,1,12,537,24.56,2,0.0,11.5432
702,207,216,1,379,374,2,0,438,3,94110,3,900,1,8,1346,5.67,3,0.0,0.1134
2830,1118,1205,2,718,700,0,0,387,8,34952,2,391,1,1,866,14.336,4,0.2,0.896
2944,1068,1150,0,766,764,0,0,96,27,3301,1,293,0,9,1035,102.3,1,0.0,26.598
3730,1228,1323,3,158,144,0,0,410,21,55901,0,374,0,16,1200,607.52,2,0.0,97.2032
3730,1228,1323,3,158,144,0,0,410,21,55901,0,1331,1,14,1260,31.16,2,0.0,7.79
1872,911,981,3,411,395,0,0,267,15,40214,2,976,1,10,185,2.61,1,0.0,1.2006
378,107,108,2,489,504,1,0,442,41,78666,0,259,0,9,467,10.332,3,0.6,-5.9409
378,107,108,2,489,504,1,0,442,41,78666,0,1035,1,12,1809,10.368,2,0.2,3.6288
378,107,108,2,489,504,1,0,442,41,78666,0,1578,2,0,1403,20.784,2,0.2,-3.6372
378,107,108,2,489,504,1,0,442,41,78666,0,1309,1,14,1355,66.96,5,0.2,-13.392
70,25,23,2,510,494,1,0,143,3,92025,3,783,1,3,710,17.248,2,0.2,6.0368
4873,1216,1312,3,633,646,0,0,374,36,19134,1,681,1,3,1622,11.088,7,0.7,-8.1312
4042,1075,1164,3,414,414,1,0,266,3,90049,3,1569,2,0,1025,1287.45,5,0.0,244.6155
4042,1075,1164,3,414,414,1,0,266,3,90049,3,441,1,1,630,168.1,5,0.0,43.706
1312,403,432,3,281,287,1,0,374,36,19140,1,1376,1,14,646,51.968,2,0.2,-10.3936
3713,936,1008,0,74,117,0,0,374,36,19120,1,542,1,2,1304,4.768,2,0.2,0.4768
3338,1148,1237,0,285,289,1,0,193,30,11550,1,898,1,7,982,7.98,3,0.0,3.9102
2839,1005,1084,0,705,687,0,0,176,4,80634,3,881,1,7,1493,18.688,2,0.2,7.008
2839,1005,1084,0,705,687,0,0,176,4,80634,3,171,0,9,578,11.664,3,0.2,3.3534
3989,1186,1280,3,600,607,2,0,216,8,32216,2,1535,2,0,1004,191.976,3,0.2,38.3952
3989,1186,1280,3,600,607,2,0,216,8,32216,2,1831,2,13,1100,499.168,4,0.2,31.198
157,93,94,0,296,304,1,0,16,44,22204,2,820,1,3,1511,11.88,2,0.0,5.346
157,93,94,0,296,304,1,0,16,44,22204,2,1048,1,12,537,35.44,1,0.0,16.6568
4560,853,918,3,581,602,2,0,438,3,94122,3,816,1,3,257,67.136,4,0.2,25.176
500,272,285,3,473,478,1,0,159,3,93727,3,720,1,3,1629,4.32,3,0.2,1.512
500,272,285,3,473,478,1,0,159,3,93727,3,1176,1,12,1760,14.94,3,0.0,7.0218
500,272,285,3,473,478,1,0,159,3,93727,3,389,1,1,644,40.54,2,0.0,11.3512
500,272,285,3,473,478,1,0,159,3,93727,3,697,1,3,1481,7.312,1,0.2,2.5592
4268,304,315,1,384,343,2,0,403,26,89502,3,1856,2,13,1240,475.944,7,0.2,59.493
4555,596,646,3,123,152,1,0,434,41,78207,0,1521,2,0,916,30.08,2,0.2,-5.264
4555,596,646,3,123,152,1,0,434,41,78207,0,1544,2,0,1605,165.6,3,0.2,-6.21
